Title,Company,Experience,Location,Ratings,Salary,Job_Type,Posted,Required Skills,Job Requirment
Big Data Engineer,TalPro,5-10 Yrs,"Jaipur, Bangalore/Bengaluru, Delhi / NCR",,Not disclosed,PREMIUM,8 DAYS AGO,"Airflow
Java
Azure
Data Engineering
Artificial Intelligence
GitHub
Hadoop
Big Data",Occasional business travels are required5+ years of experience as a Big Data engineerin...
Data Engineer - Remote,ADHIKARI PLACEMENTS SERVICES( OPC) PRIVATE LIMITED,1-4 Yrs,Remote,,Not disclosed,,,"R
Excel
Python
analytical
data modeling
data science
IT Skills
Predictive Modeling","*Advanced data modeling & statistical techniques to design, build, maintain, & improve ..."
"Lead Data Engineer - Immed joiners, 15days Notice period only apply",A Konnect,5-8 Yrs,Bangalore/Bengaluru,,"10,00,000 - 14,00,000 PA.",,13 DAYS AGO,"Data Science
Data Engineering
ETL development
AWS Services
large datasets
Query optimization","Roles and Responsibilities Work on data design, modelling, ETL development, data wareho..."
Data Scientist / Analyst - Delhi NCR,Benchire,3-8 Yrs,Delhi / NCR,,Not disclosed,PREMIUM,21 DAYS AGO,"Banking
AI
Tableau
Statistics
SQL
Data Science
Analytics
pandas",Capability to clearly understand and articulate a data science problem and lead multipl...
Business Data Analyst,Trigent Software,5-8 Yrs,Bangalore/Bengaluru,3.8,Not disclosed,,7 DAYS AGO,"IT Skills
Python
Data Science
Machine Learning
Cloud
Oracle
MS SQL
advanced MS Excel",Dear CandidatesWe have a Immediate requirement of Business Data Analyst for one of our ...
Business Data Analyst,Trigent Software,5-8 Yrs,Bangalore/Bengaluru,3.8,Not disclosed,HOT JOB,7 DAYS AGO,"IT Skills
Python
Data Science
Machine Learning
Cloud
Oracle
MS SQL
advanced MS Excel",Dear CandidatesWe have a Immediate requirement of Business Data Analyst for one of our ...
Data Scientist/ Analyst Specialist,TransOrg Solutions Services (P) Ltd.,2-4 Yrs,"Noida, New Delhi, Gurgaon/Gurugram, Bangalore/Bengaluru, Delhi / NCR, Mumbai (All Areas)",,Not disclosed,HOT JOB,6 DAYS AGO,"Machine Learning
Python
SQL
R
Logistic Regression
Computer Science
Client Servicing
Data Analysis","Bachelors in Computer Science/ Engineering, Statistics, Math or related quantitative de..."
Data analyst - Operations Analytics,Flipkart,1-3 Yrs,Bangalore/Bengaluru,4.2,Not disclosed,HOT JOB,30+ DAYS AGO,"Analytical
power bi
Manager Quality Control
QlikView
Macros
Operations
Analytics
Reporting tools",Data Analyst is an Individual Contributor role where you will be responsible for tracki...
"Data Analyst I, Tech",Uber,0-3 Yrs,Hyderabad/Secunderabad,3.9,Not disclosed,,4 DAYS AGO,"advanced analytics
Operations research
Statistical modeling
Machine learning
Programming
data visualization
Customer experience
Retention strategies","Ability and experience in extracting insights from data, and summarizing findings / tak..."
DATA ANALYST,McAfee Software (India) Pvt. Ltd,3-6 Yrs,Bangalore/Bengaluru,3.8,Not disclosed,,4 DAYS AGO,"Mining
Automation
Analytical
Data quality
Data Analyst
Customer experience
Data mining
Powerpoint",Experience in developing reports and dashboards using industry standard BI tools (Power...
Big Data Analysis Tool and Techniques Application Developer,Accenture Solutions Pvt Ltd,6-8 Yrs,Bangalore/Bengaluru,4.0,Not disclosed,PREFERRED,6 DAYS AGO,"Computer science
Business process
Analytical skills
Data analysis
spark
Consulting
Machine learning
SCALA",Professional Attributes : - Good communication and analytical skills - Need good presen...
"Systems and Data Analyst, Safety and Provisioning",AECOM India Private Limited,3-5 Yrs,Bangalore/Bengaluru,4.0,Not disclosed,PREFERRED,21 DAYS AGO,"Manage Implementation
Integration
Data Analysis
Data Analyst
Troubleshoot Problem
Information Technology","India - Karnataka, BangaloreJob SummaryWorks under broad supervision.May take on severa..."
Data Analyst,Intel Technology India Pvt Ltd,2-5 Yrs,Bangalore/Bengaluru,4.2,Not disclosed,PREMIUM,26 DAYS AGO,"Learning Management
Automation
LMS
Analytical
SSRS
Agile
SSIS
Analytics","Candidates should possess a Bachelor of Computer Information Systems, Engineering, or e..."
data analyst,Fiserv India Pvt Ltd,3-5 Yrs,Bengaluru,3.8,Not disclosed,,30+ DAYS AGO,"RED
Sales
MySQL
Director
Windows
Customer Service Associate
Financial services
Product marketing",Candidates with 3- 5 years of experience in design and development of Tableau dashboard...
Data Quality Analyst - Python,PayU,2-5 Yrs,"Mumbai, Gurgaon/Gurugram, Bangalore/Bengaluru",4.1,Not disclosed,HOT JOB,5 DAYS AGO,"Data Quality
Data Quality Measurement
CIMP
Data Management
IQCP
Data Governance
Python
SQL","Proven experience in : - Reviewing, analyzing, and managing large volumes of data Good ..."
Data Analyst CX,Philips India Limited,6-10 Yrs,Bangalore/Bengaluru,4.0,Not disclosed,PREMIUM,30+ DAYS AGO,"Training
Health insurance
Interpersonal skills
Relationship building
Agile
Transition
Data Analyst
Customer experience","You will work closely together with this program team, key stakeholders in the business..."
Data Quality Analyst - Python,PayU,2-5 Yrs,"Mumbai, Gurgaon/Gurugram, Bangalore/Bengaluru",4.1,Not disclosed,PREMIUM,7 DAYS AGO,"Data Quality
Data Management
Data Governance
Data Quality Analyst
Python
SQL","Proven experience in : - Reviewing, analyzing, and managing large volumes of data Good ..."
Sr. Data Scientist/Data Scientist- IOT,Pentair Water India Pvt Ltd,8-13 Yrs,Noida,4.1,Not disclosed,,30+ DAYS AGO,"Anomaly Detection
Data Science
Scalability
SCALA
Big Data
Data Analysis
Data Visualization
Machine Learning",Interact with platform architecture team based on the requirementQualifications: B Tech...
Senior Data Scientist,Easebuzz Private Limited,1-6 Yrs,Pune,,Not disclosed,,30+ DAYS AGO,"IT Skills
Python
Data Science
Machine Learning
AWS
Tableau
Predictive Modeling
Data Scientist",Qualifications and Education Requirements We are seeking experienced data scientists to...
Senior Data Scientist-Work from anywhere(Immediate joiners preferred),Bebo Technologies Pvt Ltd.,4-9 Yrs,Chandigarh,2.8,Not disclosed,PREFERRED,19 DAYS AGO,"data analysis
data gathering
IT Skills
Data Science
NLP
Performance Improvement
Natural Language Processing
Data Modeling",Senior Data analyst responsibilities include implementing and conducting full Data Scie...
SAP BW on HANA Data Modeling & Development Application Lead,Accenture Solutions Pvt Ltd,6-8 Yrs,Bangalore/Bengaluru,4.0,Not disclosed,PREFERRED,26 DAYS AGO,"SAP BPC
data science
Data modeling
Consulting
SAP BW
Application Lead
sap hana
Analytics",Educational Qualification : Degree or masters Must Have Skills : SAP BW on HANA Data Mo...
Snowflake Data Warehouse Application Lead,Accenture Solutions Pvt Ltd,6-8 Yrs,Bangalore/Bengaluru,4.0,Not disclosed,PREFERRED,29 DAYS AGO,"IT Skills
Data Science
Cloud
AWS
Azure
Performance tuning
NoSQL
PAAS",Must Have Skills : Snowflake Data Warehouse Professional Attributes : Excellent client ...
Senior Manager Data Scientist,AR Consultant,10-14 Yrs,"Pune, Bangalore/Bengaluru, Mumbai (All Areas)",,"30,00,000 - 40,00,000 PA.",PREMIUM,30+ DAYS AGO,"Data analysis
Data Science
Model Validation
hypothesis
R programming",1. Work with clients to understand hypothesis 2. Research to find relevant reference ma...
Senior Data Scientist,ExecBoardinAsia,5-10 Yrs,Pune,,Not disclosed,,30+ DAYS AGO,"Data analysis
Statistical analysis
data science
Machine learning
Management
Research
Monitoring","You will be responsible for designing, implementing, monitoring and maintaining their m..."
Lead Data Scientist (Databricks),IdealCrew Services,5-10 Yrs,"Pune, Bangalore/Bengaluru, Delhi / NCR",,"14,00,000 - 24,00,000 PA.",PREMIUM,30+ DAYS AGO,"NLP
AI
Databricks
c learning
Python
NN
big data
Hive","Lead Data Scientist - Big Data, Databricks Knowledge of latest developments in Big Data..."
Senior Data Solution Architect,Hitachi Ltd.,15-16 Yrs,Bangalore/Bengaluru,4.0,Not disclosed,PREMIUM,30+ DAYS AGO,"Data Science
Business Intelligence
Hive
Hadoop
Big Data
Spark
Aws
Python","Perform the Data Architect role on opportunities related to Digital Transformation, Dat..."
Senior Data Scientist,Aera Technology,5-10 Yrs,Pune,3.9,Not disclosed,,30+ DAYS AGO,"algorithms
SAN
python
Data analysis
software development
Business operations
Computer science
operations",Senior Data Scientist Engineering Do you want to shape the future of enterprise softwar...
Data Visualization Developer,Xpheno,5-8 Yrs,Bangalore/Bengaluru,3.1,Not disclosed,,30+ DAYS AGO,"Business process
data science
Manager Technology
power bi
data visualization
big data
Data warehousing
Analytics","Strong experience in analyzing the structure & unstructured data, querying data from DB..."
Sr Data Scientist,EVOLENT HEALTH INTERNATIONAL PRIVATE LIMITED,5-7 Yrs,Pune,4.6,Not disclosed,PREFERRED,15 DAYS AGO,"Predictive Modeling
Data Science
Data Scientist
Machine Learning
Model Development","We know that algorithms are only valuable when powered by the right data, so we focus o..."
Senior Data Analyst - Einstein Analytics,Enquero,3-5 Yrs,"Hyderabad/Secunderabad, Bangalore/Bengaluru",3.9,Not disclosed,PREMIUM,14 DAYS AGO,"Backend
query optimization
Data modeling
Flex
Data structures
JSON
Middleware
Analytics",Responsibilities As a Senior Data Analyst/BI Developer in Enquero’s Data Analytics unit...
"Principal, Applied Math & Stats",At&t Communication Services India,9-14 Yrs,Bangalore/Bengaluru,4.3,Not disclosed,PREMIUM,,"Predictive Modeling
Statistical Simulation / Regression Modeling
Neural Networks
DataScience
Statistics
Machine Learning
NLP
Data Scientist",Roles and Responsibilities Overall Purpose: The Data Scientist will be responsible for ...
Research Assistant – Computer Science,Rukmini Educational Charitable Trust,2-3 Yrs,Bangalore/Bengaluru(Yelahanka),,Not disclosed,HOT JOB,13 DAYS AGO,,We are looking for a highly motivated candidate who has exposure to conduct research an...
Data Scientist,2coms,1-6 Yrs,"Noida, Noida",,"1,00,000 - 6,00,000 PA.",HOT JOB,,"Spark
Clustering
machine learning
Tensorflow
NLP
Python
PyTorch
Predictive modeling","BTech / Masters in Mathematics, Statistics, Computer Science from only 3+ years of work..."
Data Labelling,Capgemini Technology Services India Limited,4-6 Yrs,Mumbai,3.7,Not disclosed,PREFERRED,11 DAYS AGO,,Experience in at least 1 programming language is a must 4 years of overall experience w...
Data Scientist - (Energy/Power industry),Job Fittment Finder,4-8 Yrs,"Gurgaon/Gurugram, Delhi / NCR",,Not disclosed,PREMIUM,14 DAYS AGO,"Data Science
R
Algorithms
Artificial Intelligence
Data Analysis
Model Building
Decision Trees
Machine Learning","that is not only profitable, but also sustainableOur Ideal candidate - Good programming..."
Data and AI Architect,IBM India Pvt. Limited,7-12 Yrs,Kochi/Cochin,4.0,Not disclosed,PREMIUM,15 DAYS AGO,"network automation
Automation
data science
Db2
Consulting
Cloud
Machine learning
Technical leadership","Deep expertise preferred in any of one of the core IBM technology areas Data stage, MDM..."
Lead Data Scientist - Retail Industry,IBM India Pvt. Limited,7-10 Yrs,Bangalore/Bengaluru,4.0,Not disclosed,PREMIUM,14 DAYS AGO,"Supply chain
Computer science
Data analysis
Linux
Web analytics
Coding
Data processing
Data mining",As a Senior Data Scientist you will be at the forefront of this ride and get to work wi...
"Specialist - Data Engineering, PAN INDIA",Larsen & Toubro Infotech Limited,8-10 Yrs,Remote,3.8,Not disclosed,PREMIUM,7 DAYS AGO,"Spark
Python
NLP
seaborn
Numpy
machine learning
cloudera
Hadoop",Data Analyst/Data Scientist: 8-10 Years Work closely with business to identify problem ...
"Lead Data Engineer - Immed joiners, 15days Notice period only apply",A Konnect,5-8 Yrs,Bangalore/Bengaluru,,"10,00,000 - 17,00,000 PA.",,13 DAYS AGO,,"Work on data design, modelling, ETL development, data warehousing Extracting & combinin..."
Research Engineer II,Philips India Limited,2-5 Yrs,Bangalore/Bengaluru,4.0,Not disclosed,,5 DAYS AGO,"Engineer II
deep learning
Development planning
Front end
data science
Machine learning
Healthcare
Oncology","Good team player and able to work with multi-disciplinary teams like clinicians, scient..."
Data Analyst,BrickRed Systems,1-4 Yrs,Remote,5.0,Not disclosed,,29 DAYS AGO,"written communication
analytical
written
Data Science
Language Skills
Spoken English
Typing
Writing Skills",Focusing on the task at hand and most importantly should have sharp cognitive skillsAss...
Data Analyst,IB Monotaro Private Limited,1-3 Yrs,Delhi / NCR(Ghitorni),,"3,00,000 - 5,00,000 PA.",HOT JOB,28 DAYS AGO,"Data Science
Data Analysis
Python
Business Intelligence
Google Analytics
Analytical Skills
Web Technologies
Advanced Analytics","Eligibility Criteria: B.E./B.Tech. Graduates, Google Analytics, Advanced Analytics, Tec..."
Business / Data Analyst,Enrich talents,3-7 Yrs,Mumbai,,"3,75,000 - 8,00,000 PA.",HOT JOB,17 DAYS AGO,"IT Skills
Python
Data Science
Product Management
Tableau
Power BI
Business Analytics
Data Analysis",Our client is a pioneer in providing wide range of IT solutions with cutting edge platf...
Data Analyst,Episource India Private Limited,2-5 Yrs,Chennai,4.1,Not disclosed,HOT JOB,18 DAYS AGO,"BPO
data analysis
Data Science
Pyspark
Big Data Analytics
Machine Learning
Statistical Analysis
Numpy","Bachelors or Masters in a field - Computer Science, ECE, Engineering, Statistics, Math,..."
Hiring Data Analyst (R & Python) 3-6 Years Hyderabad.,Analyta India Pvt Ltd,3-6 Yrs,Hyderabad/Secunderabad,,Not disclosed,PREMIUM,20 DAYS AGO,"R
Data Analysis
Python
Business Intelligence
Communication
SQL
IT Skills
Business Intelligence Tools",Overall relevant experience of 3-6 yearsHas experience in developing models using R & P...
Data Visualization / BI Analyst - Power BI,Lenskart.com,5-6 Yrs,Faridabad,3.0,Not disclosed,,21 DAYS AGO,"Data Science
Power Bi
Data Analysis
Data Visualization
E - Commerce
Data Analytics
Marketing Analytics
Supply Chain","Bachelors / Masters degree (MBA, BTech) from tier 1 /2 colleges with at least 2 years o..."
Principal Data Analyst,Udacity,5-8 Yrs,"Noida
(WFH during Covid)",2.3,Not disclosed,PREMIUM,25 DAYS AGO,"Data Analysis
Tableau
SQL
Data Science
R
Artificial Intelligence
Data Visualization
Machine Learning","Applying critical thinking and a willingness to dive into the data, you produce immedia..."
Data Analyst,Briq,1-3 Yrs,Pune,,Not disclosed,,30+ DAYS AGO,"Automation
Diagnostics
Data management
data science
Artificial Intelligence
Machine learning
Data Analyst
Troubleshooting",Willingness to learn new technologies is a must Proficient in SQL
Data Analytics Intern For Freshers,MATPLAT,0-5 Yrs,Bangalore/Bengaluru,,"3,00,000 - 5,00,000 PA.",,,"communication
analytical
data management
Analysis
Artificial Intelligence
Data Analysis
Machine Learning
Analytics","- Must have strong communication, interpersonal and analytical skill - Ability to multi..."
Big Data Analysis Tool and Techniques Application Developer,Accenture Solutions Pvt Ltd,2-4 Yrs,Bangalore/Bengaluru,4.0,Not disclosed,PREFERRED,8 DAYS AGO,"analytical
communication
Big Data Analysis
IT Skills
Big Data
Business process
Analytical skills
Data analysis",Professional Attributes : a: Resource should have good communication skills b: Resource...
SQL Data Analyst,NetApp,3-7 Yrs,Bangalore/Bengaluru,4.2,Not disclosed,PREMIUM,14 DAYS AGO,"Project Execution
Business Rules
Data Structures
Data Mining
Data Analyst
Data Analytics
Etl
Statistical Analysis",Minimum of 3-7 years of experience is required with a with a bachelor s degree in Engg ...
Data Analyst,Allegis Services India Pvt. Ltd.,8-13 Yrs,Bangalore/Bengaluru,3.7,Not disclosed,HOT JOB,14 DAYS AGO,"data services
NoSQL
cassandra
SCALA
Commerce
Data warehousing
Analytics
SQL",Experience in data-related implementation tasks that include provisioning Azure data st...
Analyst - Data - Wibmo,Wibmo,2-5 Yrs,Bangalore/Bengaluru,3.2,Not disclosed,,,"Vlookup
Graphs
Advanced Excel
verbal
MS SQL
PIVOT table
Hlookup
analytical",Open to work in shifts Graduate degree with 2-5 years of experience in an MIS Reporting...
Data Analyst (SQL+Predictive Analytics+ Python),AVE-Promagne,1-3 Yrs,Bangalore/Bengaluru,,Not disclosed,PREMIUM,14 DAYS AGO,"Data Analysis
Data Visualization
Dashboards
Python
sql
Predictive Analytics","You create strategies using data and insights to drive all teams to work cohesively, op..."
Trainee - Junior Data Analyst,Cognizant Technology Solutions India Pvt Ltd,0-1 Yrs,"Kolkata, Mumbai",3.8,Not disclosed,HOT JOB,14 DAYS AGO,"Life Sciences
Target Achievement
Team Management
Email
Line Management
CDM
Query Management
Customer Interaction",Employee Status : Full Time EmployeeShift : Day JobQualification: Graduate / Post Gradu...
Data Analyst,Cognizant Technology Solutions India Pvt Ltd,0-1 Yrs,Mumbai,3.8,Not disclosed,HOT JOB,15 DAYS AGO,"Process Documentation
Data Management
Team Leading
Data Cleaning","Employee Status : Full Time EmployeeShift : Day Job5 Support multiple clinical trials, ..."
Trainee - Junior Data Analyst,Cognizant Technology Solutions India Pvt Ltd,0-3 Yrs,Pune,3.8,Not disclosed,HOT JOB,15 DAYS AGO,"Query management
Data review
Team Management
QC
PV Management
Knowledge Management
Data Analyst
CDM",Qualification: Graduate / Post Graduate/ Doctorate degree in life sciences / Pharmacy/M...
Consultant/ Sr Consultant Role,Confidential,2-6 Yrs,Bangalore/Bengaluru,,Not disclosed,HOT JOB,,"Data Science
R
Data Manipulation
Statistical Modeling
Time Series
Hypothesis Testing
Data Analysis
Statistical Analysis",B Tech / M Tech from reputed engineering collegesMaster degree in Statistics / Economet...
Sr Data Scientist - SageMaker,SRM360 consulting Private Limited,3-7 Yrs,"Hyderabad/Secunderabad, Chennai",,Not disclosed,HOT JOB,3 DAYS AGO,"IT Skills
Python
Testing
Data Science
Cloud
Jenkins
AWS
AWS",Minimum 3 years experience in industrialization of Data Science projects (MLOps) on AWS...
Senior Data Scientist (Work from Anywhere),Bebo Technologies Pvt Ltd.,5-10 Yrs,Chandigarh,2.8,Not disclosed,PREFERRED,8 DAYS AGO,"deep learning
machine learning
big data
algorithms
IT Skills
Data Science
Artificial Intelligence
Python",Job Location: Work from Anywhere Experience in machine learning and deep learning along...
Urgent Requirement For Sr. Data Scientist _Pune,Talent Sketchers,4-5 Yrs,Remote,,Not disclosed,HOT JOB,4 DAYS AGO,"IT Skills
Python
Data Science
Machine Learning
Project Management
BPO
project management
Pytorch",Experience:- 4 to 5 YearsNotice Period:- less then 30 Days Job Description: We are look...
Senior Data Scientist,RANDSTAD INDIA PVT LTD,4-8 Yrs,Mumbai (All Areas),4.1,Not disclosed,PREMIUM,30+ DAYS AGO,"Data Scientist
Machine Learning
Python
Data Science
Predictive Modeling
R
Classification
Time Series",Education: Bachelors/ Master s / PhD degree in a highly quantitative field (Computer Sc...
Sr Data Scientist,Valence Health,2-5 Yrs,Pune,,Not disclosed,PREMIUM,30+ DAYS AGO,"IT Skills
Data Science
Machine Learning
Publishing
Analytical
Diversity and Inclusion
Infrastructure
Healthcare","We know that algorithms are only valuable when powered by the right data, so we focus o..."
Senior Data Scientist,Boston Consulting Group,1-2 Yrs,"Mumbai, Delhi, Chennai",3.6,Not disclosed,,30+ DAYS AGO,"Computer science
Analytical skills
advanced analytics
SDS
data science
Artificial Intelligence
Machine learning
Management consulting",POSITION PROFILE: We are seeking a strong candidate with advanced analytics experience ...
Sr Data Scientist,Valence Health,2-5 Yrs,Pune,,Not disclosed,,30+ DAYS AGO,"IT Skills
Data Science
Machine Learning
Publishing
Infrastructure management
Analytical
Infrastructure
Healthcare","We know that algorithms are only valuable when powered by the right data, so we focus o..."
Sr NLP & Text Mining Data Scientist,Valence Health,7-12 Yrs,Pune,,Not disclosed,PREMIUM,30+ DAYS AGO,"IT Skills
Java
Python
Testing
Data Science
Machine Learning
Artificial Intelligence
Unix","Master s degree or above in Computer Science, Computational linguistics, Mathematics, P..."
AWS QuickSight Engineer Data Analysis,Luxoft,3-7 Yrs,Bengaluru,4.4,Not disclosed,PREMIUM,30+ DAYS AGO,"Automation
Data analysis
metadata
Javascript
Workflow
Perl
Analytics
Monitoring",Project Description Team need to work customer application with respect to development ...
Data Modeler - Life Sciences/Pharmaceutical Domain,SRM360 consulting Private Limited,7-10 Yrs,Chennai,,Not disclosed,PREMIUM,25 DAYS AGO,"DataLake
RDBMS
Data Architect
Metadata
Data Modeling
JDEdwards
ETL","7+ years of experience working as a data architect data modeler in large, multi-nationa..."
Senior Business Data Analyst,Hexaware Technologies Ltd.,9-12 Yrs,Bangalore/Bengaluru,3.5,Not disclosed,PREMIUM,,"Microstrategy
Data analysis
metadata
Data management
Data modeling
Analytical
Data quality
data mapping","Top 3 hard skills, required data modelling concepts, experience with data modelling and..."
"Hot Vacancies - Senior Data Analyst, Bengaluru",WSP CONSULTANTS INDIA PRIVATE LIMITED,5-10 Yrs,Bangalore/Bengaluru,4.1,Not disclosed,HOT JOB,13 DAYS AGO,"Azure
Power Bi
SSRS
Data Analyst
SSIS
tableau
MS SQL
Data Analysis","Hi Folks, As WSP is conducting recruitment Drive on 15th Jul for Bengaluru location. In..."
"Data Analyst/Sr. Data Analyst, Edureka",Edureka!,4-7 Yrs,Bengaluru,3.1,Not disclosed,,30+ DAYS AGO,"E-learning
PDF
SAS
Web analytics
Senior Analyst
Senior Data Analyst
Customer support
Customer service",An Analyst is expected to grasp the underlying data requirements across functions such ...
Predictive Analytics Scientist (SQL+Python),AVE-Promagne,3-5 Yrs,"Mumbai, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru, Delhi / NCR",,Not disclosed,HOT JOB,14 DAYS AGO,"IT Skills
Python
Machine Learning
SQL
data science
Python
data scientist
Predictive Analytics Scientist","Has experience using R, Python or equivalent statistical / data analysis tools and in w..."
Associate Data Scientist,Chandra Jobs,2-6 Yrs,"Coimbatore, Bangalore/Bengaluru, Mumbai (All Areas)
(WFH during Covid)",,Not disclosed,HOT JOB,24 DAYS AGO,"Data Science
Data Engineering
SAS
Qlik
Python","Great to have experience and certifications on tools like PowerBI, QLIK and Tableau Pre..."
Data Scientist - Technical Lead,CONNECTORS,7-12 Yrs,Bangalore/Bengaluru,,"10,00,000 - 20,00,000 PA.",HOT JOB,27 DAYS AGO,"Pytorch
Tensorflow
Data Science
R
Artificial Intelligence
Neural Networks
Caffe
Machine Learning","Minimum masters degree in a quantitative discipline (e.g., Statistics, Operations Resea..."
Obiee Consultant,Oracle India Pvt. Ltd.,4-9 Yrs,"Hyderabad/Secunderabad, Bangalore/Bengaluru, Delhi / NCR",3.7,Not disclosed,PREFERRED,4 DAYS AGO,"IT Skills
Data Science
Oracle
Unix
Linux
Oracle Database
Consulting
Project Leading","Also, you should be highly experienced in multiple platforms and be able to complete as..."
Data Scientist,Winfort Services Pvt ltd,4-9 Yrs,"Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",,Not disclosed,PREMIUM,30+ DAYS AGO,"Python
Spark
Artificial Intelligence
Hive
Data Visualization
Machine Learning
SQL
R",Masters in Business Administration / Engineering / Statistics / Economics / Operations ...
Data Scientist - Python/r,Catalyst,2-6 Yrs,Bangalore/Bengaluru,,Not disclosed,PREMIUM,25 DAYS AGO,"communication
Python
SQL
quantitative analysis
IT Skills
Testing
Data Science
R",Comfortable writing code and contributing to a code base in Python or R. - Proficient i...
Data Scientist,Work Greek,2-4 Yrs,Gurgaon/Gurugram,,"10,00,000 - 16,00,000 PA.",PREMIUM,2 DAYS AGO,"predictive modelling
data analysis
Python
IT Skills
Data Science
Algorithms
Machine Learning
Deep Learning","Knowledge of exploratory data analysis, statistical methods & predictive modelling Algo..."
Data Scientist - R/NLP/Python,Savantys Solutions,5-10 Yrs,"Hyderabad/Secunderabad, Bangalore/Bengaluru",,Not disclosed,HOT JOB,25 DAYS AGO,"IT Skills
Python
Data Science
Tensorflow
R
NLP
Video Analytics
Data Scientist","Experience working with pre-trained models, awareness of state-of-art in embeddings and..."
Data Scientist - Machine Learning,Catalyst,2-7 Yrs,Bangalore/Bengaluru,,Not disclosed,PREMIUM,25 DAYS AGO,"Data Science
Data Quality
Data Scientist
Statistical Modeling
Statistical Analyst
Machine Learning",Roles and Responsibilities- Implement data-driven solutions based on advanced ML and op...
Data Scientist,SDNA Global,3-6 Yrs,Bangalore/Bengaluru,,Not disclosed,,30+ DAYS AGO,"Hadoop
Deep Learning
Azure ML
Language
R
Machine Learning algorithms
H2O
data structures","Experience with deep learning techniques like Theano, Torch and TensorFlow is preferred..."
Senior Python Developer (Django+ML+Data Pipeline),AVE-Promagne,2-5 Yrs,"Mumbai, Hyderabad/Secunderabad, Pune, Gurgaon/Gurugram, Chennai, Bangalore/Bengaluru, Delhi / NCR",,Not disclosed,PREMIUM,13 DAYS AGO,"IT Skills
Python
Software Development
Data Science
Machine Learning
NLP
Data Engineering
Data Manipulation","Preferred Qualification: Bachelors degree, preferably in computer science, mathematics,..."
Data Modeller - Remote,XML (New Delhi) Pvt. Limited,5-10 Yrs,india,,Not disclosed,HOT JOB,19 DAYS AGO,,"Job Description: Purpose:Document, design and implement data modelling and data mapping..."
Lead Data Scientist-Banglore-Trading Firm,CONNECTORS,4-9 Yrs,Bangalore/Bengaluru,,"10,00,000 - 20,00,000 PA.",PREMIUM,27 DAYS AGO,"Tensorflow
Pytorch
Data Science
R
Artificial Intelligence
Neural Networks
Caffe
Machine Learning","Minimum masters degree in a quantitative discipline (e.g., Statistics, Operations Resea..."
Associate Data Scientist (Upstream),Shell India Markets Private Limited,2-4 Yrs,Chennai,4.2,Not disclosed,HOT JOB,28 DAYS AGO,,This job profile contains generic information and does not describe individual position...
Data Scientist,IBM India Pvt. Limited,4-8 Yrs,Pune,4.0,Not disclosed,PREFERRED,30+ DAYS AGO,,Experience in building and deploying production quality models in a live digital enviro...
Data Scientist,United Phosphorus Limited,3-5 Yrs,Jhagadia,4.3,Not disclosed,HOT JOB,18 DAYS AGO,,"Experience with R, Python, MATLAB is required, programming in C, C++, Java 5 years expe..."
Data Scientist,SYMBOLITS & STAFFING SOLUTIONS,5-8 Yrs,Bangalore/Bengaluru,,Not disclosed,PREMIUM,26 DAYS AGO,"NLP
Natural Language Processing
Big Data frameworks
ML
written
GCP
R
AWS",Experience in architecting and bringing analytics solution into production and scale th...
Data Scientist - SQL/R/Python,iMindYourBusiness,4-8 Yrs,Bangalore/Bengaluru,,Not disclosed,PREMIUM,29 DAYS AGO,,"Requirements: - Bachelors or Masters in a quantitative field (such as Engineering, Stat..."
Data Scientist - SQL/R/Python,iMindYourBusiness,4-8 Yrs,Bangalore/Bengaluru,,Not disclosed,PREMIUM,30+ DAYS AGO,,"Requirements: - Bachelors or Masters in a quantitative field (such as Engineering, Stat..."
"CP Development TE, Data and Statistical Analytics Lead-APAC",ExecBoardinAsia,5-10 Yrs,Pune,,Not disclosed,,,,"Role purpose Primary partners: APAC Product Biology, Country CPD, APAC Technical Suppor..."
Data Scientist - KPO,TalentCo Search Pvt Ltd,3-7 Yrs,Bangalore/Bengaluru,,Not disclosed,PREMIUM,30+ DAYS AGO,,"Intellectual capacity and relevant experience to understand complex issues, use structu..."
"Hiring Data Scientist For Big Four, Bangalore",ACZ Global Private Limited,9-12 Yrs,Bangalore/Bengaluru,,Not disclosed,,30+ DAYS AGO,"Data Science
R
NLP
Natural Language Processing
Sap Hana
Tableau
Machine Learning
Deep Learning","Excellent academic background, including at a minimum a bachelor or a masters degree in..."
Data Scientist: Advanced Analytics,IBM India Pvt. Limited,5-10 Yrs,Mumbai,4.0,Not disclosed,PREMIUM,30+ DAYS AGO,,"As a Data Scientist at IBM, you will help transform our clients data into tangible busi..."
Data Scientist II,Uber,4-5 Yrs,Bangalore/Bengaluru,3.9,Not disclosed,PREMIUM,30+ DAYS AGO,,Knowledge of experimental design and analysis Experience with exploratory data analysis...
Data Scientist,Schneider Electric India Pvt. Ltd.,5-7 Yrs,"Davangere, Bangalore/Bengaluru",4.2,Not disclosed,,30+ DAYS AGO,,"Under graduate degree: BTech / BE - Any Specialization, BSc - Any Specialization, Maths..."
Data Scientist,Sony India Software Center,4-9 Yrs,Bengaluru,3.7,Not disclosed,PREMIUM,30+ DAYS AGO,,Sony is looking for a Data Scientist(Sr. Software Engineer)to analyze large amounts of ...
